Time,Altitude,Velocity,Acceleration_m_s2,Calculated_Cd,Mach,,,
19.422,7992.387,228.0114,-14.1216,1.325394,0.664756268,,,
19.472,8003.769,227.3065,-14.0725,1.320238,0.662701166,,,
19.522,8015.115,226.6046,-14.0039,1.308798,0.66065481,,,
19.572,8026.426,225.9054,-13.9647,1.306342,0.658616327,,,
19.622,8037.703,225.2074,-13.9549,1.313093,0.656581341,,,
19.672,8048.944,224.5096,-13.9549,1.323016,0.654546939,,,
19.722,8060.151,223.8119,-13.9549,1.333034,0.652512828,,,
19.772,8071.323,223.1137,-13.9745,1.349506,0.650477259,,,
19.822,8082.459,222.4145,-13.9941,1.366184,0.648438776,,,
19.872,8093.561,221.7155,-13.9647,1.366936,0.646400875,,,
19.922,8104.628,221.0185,-13.9156,1.361121,0.644368805,,,
19.972,8115.66,220.3249,-13.8274,1.342023,0.642346647,,,
20.022,8126.658,219.6362,-13.7195,1.315923,0.640338776,,,
20.072,8137.621,218.9527,-13.6214,1.292631,0.638346064,,,
20.122,8148.55,218.2738,-13.5332,1.272226,0.636366764,,,
20.172,8159.445,217.5982,-13.494,1.268289,0.634397085,,,
20.222,8170.307,216.924,-13.4743,1.271019,0.632431487,,,
20.272,8181.135,216.2505,-13.4645,1.277155,0.63046793,,,
20.322,8191.929,215.5765,-13.494,1.297135,0.628502915,,,
20.372,8202.689,214.9011,-13.5234,1.317383,0.626533819,,,
20.422,8213.416,214.2244,-13.543,1.334397,0.624560933,,,
20.472,8224.109,213.547,-13.5528,1.348096,0.622586006,,,
20.522,8234.768,212.8692,-13.5626,1.361954,0.620609913,,,
20.572,8245.393,212.1918,-13.5332,1.361628,0.618634985,,,
20.622,8255.984,211.5173,-13.4449,1.339539,0.616668513,,,
20.672,8266.542,210.8473,-13.3567,1.316998,0.61471516,,,
20.722,8277.066,210.1819,-13.2586,1.290335,0.612775219,,,
20.772,8287.557,209.5214,-13.1605,1.263152,0.610849563,,,
20.822,8298.015,208.8653,-13.0821,1.242895,0.608936735,,,
20.872,8308.441,208.212,-13.0527,1.240995,0.60703207,,,
20.922,8318.834,207.5593,-13.0527,1.250339,0.605129155,,,
20.972,8329.194,206.9067,-13.0527,1.259774,0.603226531,,,
21.022,8339.521,206.2531,-13.0919,1.284651,0.601320991,,,
21.072,8349.816,205.5975,-13.1311,1.309879,0.599409621,,,
21.122,8360.078,204.9402,-13.1605,1.331568,0.597493294,,,
21.172,8370.307,204.2817,-13.1801,1.349627,0.595573469,,,
21.222,8380.504,203.623,-13.1703,1.356051,0.593653061,,,
21.272,8390.667,202.9659,-13.1115,1.342574,0.591737318,,,
21.322,8400.797,202.3125,-13.0232,1.316741,0.589832362,,,
21.372,8410.895,201.6641,-12.9154,1.282302,0.587941983,,,
21.422,8420.961,201.0203,-12.8369,1.259451,0.586065015,,,
21.472,8430.994,200.3804,-12.7585,1.23615,0.584199417,,,
21.522,8440.996,199.7439,-12.6996,1.220677,0.582343732,,,
21.572,8450.966,199.1092,-12.6898,1.225745,0.580493294,,,
21.622,8460.904,198.4742,-12.7094,1.243445,0.578641983,,,
21.672,8470.81,197.8383,-12.729,1.261377,0.576788047,,,
21.722,8480.685,197.202,-12.7192,1.26674,0.574932945,,,
21.772,8490.528,196.5656,-12.7388,1.28503,0.573077551,,,
21.822,8500.338,195.9279,-12.7683,1.307894,0.571218367,,,
21.872,8510.117,195.2885,-12.8075,1.335444,0.569354227,,,
21.922,8519.864,194.6477,-12.8271,1.35459,0.567486006,,,
21.972,8529.579,194.0063,-12.8271,1.365121,0.565616035,,,
22.022,8539.262,193.3657,-12.7977,1.362347,0.563748397,,,
22.072,8548.913,192.7278,-12.7192,1.336927,0.56188863,,,
22.122,8558.532,192.0943,-12.6212,1.301921,0.560041691,,,
22.172,8568.119,191.4661,-12.5035,1.2571,0.558210204,,,
22.222,8577.675,190.8439,-12.3858,1.211459,0.55639621,,,
22.272,8587.201,190.2268,-12.2975,1.178925,0.554597085,,,
22.322,8596.695,189.6132,-12.2485,1.164511,0.552808163,,,
22.372,8606.159,189.0012,-12.2289,1.163945,0.551023907,,,
22.422,8615.592,188.3893,-12.2485,1.182316,0.549239942,,,
22.472,8624.995,187.7761,-12.2779,1.205721,0.547452187,,,
22.522,8634.367,187.1613,-12.3172,1.234281,0.545659767,,,
22.572,8643.708,186.5442,-12.3662,1.26812,0.543860641,,,
22.622,8653.018,185.9244,-12.425,1.307366,0.542053644,,,
22.672,8662.297,185.3022,-12.4643,1.337339,0.54023965,,,
22.722,8671.545,184.6787,-12.4741,1.352822,0.538421866,,,
22.772,8680.762,184.0557,-12.4446,1.348435,0.536605539,,,
22.822,8689.948,183.4345,-12.4054,1.338843,0.534794461,,,
22.872,8699.102,182.8157,-12.3466,1.318822,0.532990379,,,
22.922,8708.226,182.2001,-12.2779,1.293252,0.531195627,,,
22.972,8717.319,181.5886,-12.1799,1.251648,0.529412828,,,
23.022,8726.382,180.9818,-12.0916,1.214489,0.527643732,,,
23.072,8735.415,180.378,-12.0622,1.208174,0.525883382,,,
23.122,8744.417,179.7754,-12.0426,1.206989,0.524126531,,,
23.172,8753.389,179.1742,-12.0033,1.195045,0.522373761,,,
23.222,8762.331,178.5746,-11.9837,1.193598,0.520625656,,,
23.272,8771.243,177.9759,-11.9641,1.192065,0.518880175,,,
23.322,8780.126,177.3779,-11.9543,1.19591,0.517136735,,,
23.372,8788.978,176.7795,-11.9837,1.221786,0.515392128,,,
23.422,8797.801,176.1798,-12.0033,1.242488,0.513643732,,,
23.472,8806.593,175.5791,-12.023,1.26348,0.51189242,,,
23.522,8815.355,174.9777,-12.0328,1.279127,0.510139067,,,
23.572,8824.088,174.3758,-12.0426,1.294977,0.508384257,,,
23.622,8832.79,173.7737,-12.0426,1.305302,0.506628863,,,
23.672,8841.462,173.1718,-12.0328,1.309962,0.504874052,,,
23.722,8850.104,172.5704,-12.023,1.314633,0.5031207,,,
23.772,8858.716,171.9705,-11.9739,1.295845,0.50137172,,,
23.822,8867.298,171.3733,-11.9151,1.270748,0.499630612,,,
23.872,8875.85,170.779,-11.8562,1.24515,0.497897959,,,
23.922,8884.373,170.1872,-11.817,1.231062,0.496172595,,,
23.972,8892.866,169.5973,-11.7778,1.216667,0.49445277,,,
24.022,8901.33,169.0094,-11.7386,1.201962,0.492738776,,,
24.072,8909.764,168.4232,-11.7091,1.193095,0.491029738,,,
24.122,8918.169,167.8385,-11.6797,1.184013,0.489325073,,,
24.172,8926.545,167.255,-11.6601,1.180968,0.487623907,,,
24.222,8934.892,166.6727,-11.6307,1.171507,0.485926239,,,
24.272,8943.209,166.0917,-11.6111,1.168175,0.484232362,,,
24.322,8951.498,165.5111,-11.6111,1.177532,0.48253965,,,
24.372,8959.757,164.9301,-11.6307,1.199898,0.480845773,,,
24.422,8967.988,164.3478,-11.6601,1.229097,0.479148105,,,
24.472,8976.189,163.7648,-11.6601,1.239058,0.477448397,,,
24.522,8984.361,163.1816,-11.6699,1.255741,0.475748105,,,
24.572,8992.504,162.5976,-11.6895,1.279316,0.474045481,,,
24.622,9000.618,162.0126,-11.7091,1.303237,0.472339942,,,
24.672,9008.703,161.4274,-11.6993,1.307179,0.470633819,,,
24.722,9016.758,160.8434,-11.6601,1.290622,0.468931195,,,
24.772,9024.784,160.2609,-11.6405,1.28748,0.467232945,,,
24.822,9032.781,159.6791,-11.6307,1.291157,0.465536735,,,
24.872,9040.749,159.0983,-11.6013,1.280824,0.46384344,,,
24.922,9048.688,158.5195,-11.5522,1.256117,0.462155977,,,
24.972,9056.598,157.9433,-11.4934,1.223786,0.460476093,,,
25.022,9064.479,157.3696,-11.4542,1.205173,0.458803499,,,
25.072,9072.332,156.7974,-11.4346,1.200642,0.457135277,,,
25.122,9080.156,156.2264,-11.4051,1.188671,0.455470554,,,
25.172,9087.952,155.6567,-11.3855,1.183782,0.453809621,,,
25.222,9095.719,155.0884,-11.3463,1.163909,0.45215277,,,
25.272,9103.457,154.5218,-11.3169,1.151105,0.450500875,,,
25.322,9111.168,153.9559,-11.3169,1.160634,0.44885102,,,
25.372,9118.85,153.3901,-11.3169,1.17027,0.447201458,,,
25.422,9126.504,152.8243,-11.3169,1.180014,0.445551895,,,
25.472,9134.13,152.2584,-11.3169,1.189868,0.443902041,,,
25.522,9141.727,151.6921,-11.3365,1.215424,0.44225102,,,
25.572,9149.296,151.1245,-11.3659,1.249231,0.44059621,,,
25.622,9156.836,150.5557,-11.3855,1.275651,0.438937901,,,
25.672,9164.349,149.9862,-11.3953,1.294484,0.437277551,,,
25.722,9171.832,149.4164,-11.3953,1.305524,0.435616327,,,
25.772,9179.287,148.8474,-11.3659,1.292297,0.433957434,,,
25.822,9186.714,148.2796,-11.3463,1.286957,0.432302041,,,
25.872,9194.112,147.713,-11.3169,1.273176,0.430650146,,,
25.922,9201.482,147.1484,-11.2678,1.242388,0.429004082,,,
25.972,9208.824,146.5865,-11.209,1.202556,0.427365889,,,
26.022,9216.138,146.027,-11.1698,1.178906,0.425734694,,,
26.072,9223.424,145.4695,-11.1305,1.154762,0.424109329,,,
26.122,9230.682,144.9137,-11.1011,1.138751,0.422488921,,,
26.172,9237.912,144.3592,-11.0815,1.131092,0.420872303,,,
26.222,9245.115,143.8053,-11.0717,1.132012,0.419257434,,,
26.272,9252.29,143.2517,-11.0717,1.141741,0.41764344,,,
26.322,9259.437,142.6982,-11.0717,1.151585,0.416029738,,,
26.372,9266.557,142.1443,-11.0815,1.170553,0.414414869,,,
26.422,9273.649,141.5898,-11.1011,1.19889,0.412798251,,,
26.472,9280.713,141.0345,-11.1109,1.218517,0.4111793,,,
26.522,9287.749,140.4789,-11.1109,1.22919,0.409559475,,,
26.572,9294.758,139.9234,-11.1109,1.239992,0.407939942,,,
26.622,9301.738,139.3676,-11.1207,1.260334,0.406319534,,,
26.672,9308.691,138.8113,-11.1305,1.280984,0.404697668,,,
26.722,9315.617,138.255,-11.1207,1.282793,0.403075802,,,
26.772,9322.514,137.6995,-11.1011,1.274897,0.401456268,,,
26.822,9329.384,137.1447,-11.0913,1.276529,0.399838776,,,
26.872,9336.226,136.5903,-11.0815,1.278114,0.398222449,,,
26.922,9343.04,136.0367,-11.0619,1.269733,0.396608455,,,
26.972,9349.826,135.4841,-11.0423,1.261117,0.394997376,,,
27.022,9356.585,134.933,-11.0031,1.232055,0.393390671,,,
27.072,9363.317,134.3838,-10.9638,1.202371,0.391789504,,,
27.122,9370.021,133.8369,-10.9148,1.16177,0.390195044,,,
27.172,9376.697,133.2921,-10.8756,1.130712,0.388606706,,,
27.222,9383.347,132.7488,-10.856,1.119944,0.387022741,,,
27.272,9389.969,132.206,-10.856,1.13004,0.385440233,,,
27.322,9396.564,131.6632,-10.856,1.140261,0.383857726,,,
27.372,9403.133,131.1209,-10.8363,1.129095,0.382276676,,,
27.422,9409.674,130.5796,-10.8167,1.11765,0.380698542,,,
27.472,9416.187,130.039,-10.8069,1.116876,0.379122449,,,
27.522,9422.674,129.4987,-10.8069,1.127076,0.37754723,,,
27.572,9429.134,128.9583,-10.8069,1.137405,0.37597172,,,
27.622,9435.567,128.4177,-10.8167,1.159123,0.374395627,,,
27.672,9441.973,127.8766,-10.8265,1.181192,0.372818076,,,
27.722,9448.352,127.3353,-10.8265,1.19215,0.371239942,,,
27.772,9454.704,126.794,-10.8265,1.203251,0.369661808,,,
27.822,9461.028,126.2524,-10.8363,1.226177,0.368082799,,,
27.872,9467.326,125.7096,-10.8756,1.284856,0.366500292,,,
27.922,9473.596,125.1653,-10.8952,1.320808,0.364913411,,,
27.972,9479.839,124.6206,-10.8952,1.333359,0.363325364,,,
28.022,9486.055,124.0761,-10.8854,1.333946,0.361737901,,,
28.072,9492.244,123.5325,-10.856,1.309963,0.360153061,,,
28.122,9498.405,122.99,-10.8462,1.310143,0.358571429,,,
28.172,9504.54,122.4479,-10.8363,1.310246,0.356990962,,,
28.222,9510.647,121.9066,-10.8167,1.297661,0.355412828,,,
28.272,9516.728,121.3662,-10.7971,1.284737,0.353837318,,,
28.322,9522.781,120.8274,-10.7579,1.245775,0.352266472,,,
28.372,9528.807,120.2905,-10.7187,1.205943,0.350701166,,,
28.422,9534.807,119.7553,-10.6892,1.178328,0.349140816,,,
28.472,9540.78,119.2218,-10.65,1.136855,0.347585423,,,
28.522,9546.726,118.6905,-10.601,1.081121,0.346036443,,,
28.572,9552.646,118.1612,-10.5716,1.05116,0.344493294,,,
28.622,9558.539,117.6333,-10.5421,1.02053,0.342954227,,,
28.672,9564.406,117.1072,-10.5029,0.975474,0.341420408,,,
28.722,9570.247,116.5823,-10.4931,0.971084,0.339890087,,,
28.772,9576.062,116.0574,-10.5029,0.994564,0.338359767,,,
28.822,9581.85,115.532,-10.5127,1.018461,0.336827988,,,
28.872,9587.612,115.0059,-10.5323,1.057066,0.335294169,,,
28.922,9593.347,114.4788,-10.552,1.096395,0.333757434,,,
28.972,9599.057,113.9509,-10.5618,1.121891,0.332218367,,,
29.022,9604.74,113.4224,-10.5814,1.16256,0.330677551,,,
29.072,9610.396,112.8923,-10.6206,1.23374,0.32913207,,,
29.122,9616.026,112.361,-10.6304,1.261276,0.32758309,,,
29.172,9621.629,111.829,-10.65,1.304481,0.32603207,,,
29.222,9627.206,111.2958,-10.6794,1.363848,0.324477551,,,
29.272,9632.755,110.7608,-10.7187,1.439885,0.322917784,,,
29.322,9638.279,110.2247,-10.7285,1.470516,0.32135481,,,
29.372,9643.775,109.6882,-10.7285,1.485895,0.319790671,,,
29.422,9649.244,109.1518,-10.7285,1.501501,0.318226822,,,
29.472,9654.687,108.6161,-10.6991,1.468893,0.316665015,,,
29.522,9660.103,108.0819,-10.6696,1.435461,0.31510758,,,
29.572,9665.492,107.5497,-10.6206,1.3682,0.313555977,,,
29.622,9670.855,107.0198,-10.5716,1.29936,0.312011079,,,
29.672,9676.191,106.492,-10.5421,1.262595,0.310472303,,,
29.722,9681.501,105.9661,-10.4931,1.190891,0.308939067,,,
29.772,9686.785,105.4422,-10.4637,1.151924,0.307411662,,,
29.822,9692.042,104.9202,-10.4147,1.077257,0.305889796,,,
29.872,9697.273,104.4007,-10.3656,1.000878,0.304375219,,,
29.922,9702.479,103.8834,-10.3264,0.940509,0.302867055,,,
29.972,9707.659,103.3679,-10.297,0.89669,0.30136414,,,
30.022,9712.813,102.8535,-10.2774,0.869983,0.299864431,,,
30.072,9717.941,102.3401,-10.2578,0.842628,0.298367638,,,
30.122,9723.044,101.827,-10.2676,0.870167,0.29687172,,,
30.172,9728.121,101.3138,-10.2578,0.860816,0.29537551,,,
30.222,9733.172,100.801,-10.2578,0.870115,0.293880466,,,
30.272,9738.198,100.2878,-10.2676,0.898682,0.292384257,,,
30.322,9743.198,99.774,-10.2872,0.947157,0.290886297,,,
30.372,9748.172,99.2589,-10.3166,1.0162,0.289384548,,,
30.422,9753.12,98.7423,-10.346,1.086732,0.287878426,,,
30.472,9758.043,98.2245,-10.3656,1.138816,0.286368805,,,
30.522,9762.94,97.706,-10.3754,1.171803,0.284857143,,,
30.572,9767.811,97.1862,-10.4147,1.266776,0.283341691,,,
30.622,9772.655,96.6648,-10.4441,1.343206,0.281821574,,,
30.672,9777.474,96.1418,-10.4735,1.421332,0.280296793,,,
30.722,9782.266,95.6172,-10.5127,1.52236,0.278767347,,,
30.772,9787.033,95.0905,-10.552,1.625693,0.277231778,,,
30.822,9791.772,94.5625,-10.5716,1.688102,0.27569242,,,
30.872,9796.486,94.0336,-10.5814,1.729988,0.274150437,,,
30.922,9801.173,93.5046,-10.5814,1.750586,0.272608163,,,
30.972,9805.833,92.976,-10.5618,1.726672,0.271067055,,,
31.022,9810.467,92.4484,-10.5421,1.702002,0.269528863,,,
31.072,9815.075,91.922,-10.5127,1.653584,0.267994169,,,
31.122,9819.656,91.3974,-10.4735,1.580549,0.266464723,,,
31.172,9824.212,90.8747,-10.4343,1.505544,0.264940816,,,
31.222,9828.741,90.3542,-10.3852,1.404709,0.263423324,,,
31.272,9833.244,89.8361,-10.3362,1.301225,0.261912828,,,
31.322,9837.721,89.3206,-10.2872,1.195041,0.260409913,,,
31.372,9842.173,88.8074,-10.2381,1.086104,0.258913703,,,
31.422,9846.599,88.2963,-10.2087,1.024337,0.257423615,,,
31.472,9851,87.787,-10.1597,0.910353,0.255938776,,,
31.522,9855.375,87.28,-10.1205,0.819051,0.254460641,,,
31.572,9859.725,86.7745,-10.1008,0.777231,0.25298688,,,
31.622,9864.049,86.2695,-10.1008,0.786758,0.251514577,,,
31.672,9868.348,85.7649,-10.0812,0.743348,0.25004344,,,
31.722,9872.623,85.2613,-10.0616,0.698784,0.248575219,,,
31.772,9876.872,84.7583,-10.0616,0.707457,0.247108746,,,
31.822,9881.095,84.2557,-10.042,0.66118,0.24564344,,,
31.872,9885.294,83.7536,-10.042,0.669462,0.244179592,,,
31.922,9889.468,83.2512,-10.0518,0.706141,0.242714869,,,
31.972,9893.616,82.7489,-10.042,0.686489,0.241250437,,,
32.022,9897.74,82.2468,-10.042,0.695233,0.239786589,,,
32.072,9901.838,81.7442,-10.0616,0.762827,0.238321283,,,
32.122,9905.911,81.2406,-10.0812,0.832117,0.236853061,,,
32.172,9909.959,80.7361,-10.1008,0.903162,0.235382216,,,
32.222,9913.981,80.23,-10.1401,1.03703,0.233906706,,,
32.272,9917.979,79.7221,-10.1793,1.174403,0.232425948,,,
32.322,9921.951,79.2124,-10.2087,1.284078,0.230939942,,,
32.372,9925.897,78.7012,-10.2381,1.396642,0.229449563,,,
32.422,9929.818,78.1885,-10.2676,1.512192,0.22795481,,,
32.472,9933.713,77.6747,-10.2872,1.598201,0.226456851,,,
32.522,9937.582,77.1598,-10.3068,1.686474,0.224955685,,,
32.572,9941.426,76.6438,-10.3362,1.810625,0.223451312,,,
32.622,9945.243,76.1267,-10.346,1.870128,0.221943732,,,
32.672,9949.035,75.6094,-10.346,1.896651,0.220435569,,,
32.722,9952.801,75.0923,-10.3362,1.888739,0.218927988,,,
32.772,9956.541,74.5763,-10.3068,1.809379,0.217423615,,,
32.822,9960.256,74.0612,-10.297,1.799444,0.215921866,,,
32.872,9963.944,73.5461,-10.3068,1.862044,0.214420117,,,
32.922,9967.607,73.0315,-10.2774,1.778063,0.212919825,,,
32.972,9971.245,72.5181,-10.2578,1.728929,0.211423032,,,
33.022,9974.856,72.0055,-10.2479,1.716237,0.209928571,,,
33.072,9978.442,71.4935,-10.2283,1.664235,0.20843586,,,
33.122,9982.002,70.9831,-10.1891,1.53185,0.206947813,,,
33.172,9985.537,70.4746,-10.1499,1.395223,0.205465306,,,
33.222,9989.047,69.9679,-10.1205,1.294712,0.203988047,,,
33.272,9992.531,69.4623,-10.1008,1.232029,0.202513994,,,
33.322,9995.99,68.9578,-10.0812,1.167258,0.201043149,,,
33.372,9999.424,68.4545,-10.0518,1.058004,0.199575802,,,
33.422,10000,67.9524,-10.0322,0.987868,0.198111953,,,
33.472,10000,67.451,-10.0224,0.959017,0.196650146,,,
33.522,10000,66.9504,-10.0028,0.88492,0.195190671,,,
33.572,10000,66.4507,-9.9832,0.80845,0.193733819,,,
33.622,10000,65.9523,-9.9537,0.68393,0.192280758,,,
33.672,10000,65.4553,-9.9243,0.555484,0.190831778,,,
33.722,10000,64.9596,-9.9047,0.469995,0.189386589,,,
33.772,10000,64.4644,-9.9047,0.477244,0.187942857,,,
33.822,10000,63.9687,-9.9243,0.581604,0.186497668,,,
33.872,10000,63.4727,-9.9145,0.541506,0.185051603,,,
33.922,10000,62.9772,-9.9047,0.50005,0.183606997,,,
33.972,10000,62.482,-9.9047,0.508008,0.182163265,,,
34.022,10000,61.987,-9.8949,0.464539,0.180720117,,,
34.072,10000,61.492,-9.9047,0.524497,0.179276968,,,
34.122,10100,60.9965,-9.9145,0.593302,0.177832362,,,
34.172,10100,60.5005,-9.9243,0.657889,0.176386297,,,
34.222,10100,60.0043,-9.9243,0.668815,0.17493965,,,
34.272,10100,59.5079,-9.9341,0.736689,0.17349242,,,
34.322,10100,59.0111,-9.9341,0.749143,0.172044023,,,
34.372,10100,58.5142,-9.9439,0.820537,0.170595335,,,
34.422,10100,58.0163,-9.9734,1.013535,0.169143732,,,
34.472,10100,57.5171,-9.993,1.152527,0.167688338,,,
34.522,10100,57.0172,-10.0028,1.234547,0.166230904,,,
34.572,10100,56.5168,-10.0126,1.319336,0.164772012,,,
34.622,10100,56.0155,-10.042,1.534923,0.163310496,,,
34.672,10100,55.5131,-10.0518,1.62794,0.161845773,,,
34.722,10100,55.0105,-10.0518,1.657822,0.160380466,,,
34.772,10100,54.5074,-10.0714,1.82365,0.158913703,,,
34.822,10100,54.0036,-10.0812,1.926645,0.157444898,,,
34.872,10100,53.4993,-10.091,2.033258,0.155974636,,,
34.922,10100,52.9945,-10.1008,2.143625,0.154502915,,,
34.972,10100,52.4892,-10.1107,2.257938,0.153029738,,,
35.022,10100,51.9835,-10.1205,2.376343,0.151555394,,,
35.072,10100,51.4774,-10.1205,2.423292,0.150079883,,,
35.122,10100,50.9712,-10.1303,2.548916,0.148604082,,,
35.172,10100,50.4644,-10.1401,2.679164,0.147126531,,,
35.222,10100,49.9576,-10.1303,2.653388,0.14564898,,,
35.272,10100,49.4514,-10.1205,2.625927,0.144173178,,,
35.322,10100,48.9454,-10.1205,2.680504,0.142697959,,,
35.372,10100,48.4396,-10.1107,2.651258,0.141223324,,,
35.422,10100,47.9345,-10.091,2.532748,0.139750729,,,
35.472,10100,47.4305,-10.0714,2.408454,0.138281341,,,
35.522,10100,46.9271,-10.0616,2.369279,0.136813703,,,
35.572,10100,46.4243,-10.0518,2.327762,0.135347813,,,
35.622,10100,45.9222,-10.0322,2.188627,0.133883965,,,
35.672,10100,45.4213,-10.0028,1.945359,0.132423615,,,
35.722,10100,44.9222,-9.9636,1.591074,0.130968513,,,
35.772,10100,44.4245,-9.9439,1.42356,0.129517493,,,
35.822,10100,43.928,-9.9145,1.143938,0.128069971,,,
35.872,10100,43.4325,-9.9047,1.063797,0.126625364,,,
35.922,10100,42.938,-9.8753,0.761909,0.125183673,,,
35.972,10100,42.4448,-9.8557,0.556943,0.123745773,,,
36.022,10200,41.9525,-9.8361,0.346103,0.122310496,,,
36.072,10200,41.4612,-9.8165,0.118118,0.120878134,,,
36.122,10200,40.9711,-9.787,0,0.119449271,,,
36.172,10200,40.4817,-9.787,0,0.118022449,,,
36.222,10200,39.9929,-9.7674,0,0.116597376,,,
36.272,10200,39.505,-9.7478,0,0.115174927,,,
36.322,10200,39.0181,-9.7282,0,0.113755394,,,
36.372,10200,38.5319,-9.7184,0,0.112337901,,,
36.422,10200,38.0462,-9.7086,0,0.110921866,,,
36.472,10200,37.5608,-9.7086,0,0.109506706,,,
36.522,10200,37.0754,-9.7086,0,0.108091545,,,
36.572,10200,36.5902,-9.6988,0,0.106676968,,,
36.622,10200,36.1055,-9.689,0,0.105263848,,,
36.672,10200,35.6211,-9.689,0,0.103851603,,,
36.722,10200,35.1369,-9.6792,0,0.102439942,,,
36.772,10200,34.6529,-9.6792,0,0.101028863,,,
36.822,10200,34.1687,-9.689,0,0.099617201,,,
36.872,10200,33.6842,-9.689,0,0.098204665,,,
36.922,10200,33.1998,-9.689,0,0.09679242,,,
36.972,10200,32.7151,-9.6988,0,0.0953793,,,
37.022,10200,32.2299,-9.7086,0,0.093964723,,,
37.072,10200,31.7442,-9.7184,0,0.092548688,,,
37.122,10200,31.2581,-9.7282,0,0.091131487,,,
37.172,10200,30.7714,-9.738,0,0.089712536,,,
37.222,10200,30.2843,-9.7478,0,0.08829242,,,
37.272,10200,29.7966,-9.7576,0,0.086870554,,,
37.322,10200,29.3085,-9.7674,0,0.085447522,,,
37.372,10200,28.8197,-9.787,0,0.084022449,,,
37.422,10200,28.3298,-9.8066,0,0.082594169,,,
37.472,10200,27.8392,-9.8165,0.26199,0.081163848,,,
37.522,10200,27.3482,-9.8263,0.542966,0.079732362,,,
37.572,10200,26.8564,-9.8459,1.126067,0.078298542,,,
37.622,10200,26.3638,-9.8557,1.460669,0.076862391,,,
37.672,10200,25.8706,-9.8753,2.123662,0.07542449,,,
37.722,10200,25.3765,-9.8851,2.522458,0.073983965,,,
37.772,10200,24.8818,-9.9047,3.279709,0.072541691,,,
37.822,10200,24.3861,-9.9243,4.097287,0.071096501,,,
37.872,10200,23.8899,-9.9243,4.269264,0.069649854,,,
37.922,10200,23.3934,-9.9341,4.823427,0.068202332,,,
37.972,10200,22.8964,-9.9439,5.42243,0.066753353,,,
38.022,10200,22.3992,-9.9439,5.665826,0.06530379,,,
38.072,10200,21.9018,-9.9537,6.349367,0.063853644,,,
38.122,10200,21.4041,-9.9537,0,0.062402624,,,
38.172,10200,20.9062,-9.9636,0,0.06095102,,,
38.222,10200,20.408,-9.9636,0,0.059498542,,,
38.272,10200,19.9098,-9.9636,0,0.058046064,,,
38.322,10200,19.4119,-9.9537,0,0.056594461,,,
38.372,10200,18.9142,-9.9537,0,0.05514344,,,
38.422,10200,18.4165,-9.9537,0,0.05369242,,,
38.472,10200,17.9188,-9.9537,0,0.052241399,,,
38.522,10200,17.4214,-9.9439,0,0.050791254,,,
38.572,10200,16.9244,-9.9341,0,0.049342274,,,
38.622,10200,16.4277,-9.9341,0,0.047894169,,,
38.672,10200,15.9313,-9.9243,0,0.046446939,,,
38.722,10200,15.4353,-9.9145,0,0.045000875,,,
38.772,10200,14.9398,-9.9047,0,0.043556268,,,
38.822,10200,14.4446,-9.9047,0,0.042112536,,,
38.872,10200,13.9496,-9.8949,0,0.040669388,,,
38.922,10200,13.4551,-9.8851,0,0.039227697,,,
38.972,10200,12.9613,-9.8655,0,0.037788047,,,
39.022,10200,12.4683,-9.8557,0,0.036350729,,,
39.072,10200,11.976,-9.8361,0,0.034915452,,,
39.122,10200,11.4844,-9.8263,0,0.033482216,,,
39.172,10200,10.9934,-9.8165,0,0.032050729,,,
39.222,10200,10.503,-9.7968,0,0.030620991,,,
39.272,10200,10.0134,-9.787,0,0.029193586,,,
39.322,10200,9.5243,-9.7772,0,0.027767638,,,
39.372,10200,9.036,-9.7576,0,0.026344023,,,
39.422,10200,8.5483,-9.7478,0,0.024922157,,,
39.472,10200,8.0614,-9.7282,0,0.023502624,,,
39.522,10200,7.5753,-9.7184,0,0.022085423,,,
39.572,10200,7.0898,-9.6988,0,0.020669971,,,
39.622,10200,6.6051,-9.689,0,0.019256851,,,
39.672,10200,6.1209,-9.6792,0,0.01784519,,,
39.722,10200,5.6372,-9.6694,0,0.016434985,,,
39.772,10200,5.154,-9.6596,0,0.015026239,,,
39.822,10200,4.6713,-9.6497,0,0.01361895,,,
39.872,10200,4.189,-9.6399,0,0.012212828,,,
39.922,10200,3.7073,-9.6301,0,0.010808455,,,
39.972,10200,3.2258,-9.6301,0,0.009404665,,,
40.022,10200,2.7445,-9.6203,0,0.008001458,,,
40.072,10200,2.2637,-9.6105,0,0.006599708,,,
40.122,10200,1.7832,-9.6105,0,0.005198834,,,
40.172,10200,1.3029,-9.6007,0,0.003798542,,,
40.222,10200,0.8229,-9.6007,0,0.002399125,,,
40.272,10200,0.3429,-9.6007,0,0.000999708,,,
40.322,10200,-0.1372,-9.6007,0,-0.0004,,,
40.372,10200,-0.6177,-9.6203,0,-0.001800875,,,
40.44,10200,-1.2669,-9.4732,0,-0.003693586,,,
40.51,10200,-1.9249,-9.3261,0,-0.005611953,,,
40.581,10200,-2.5821,-9.1888,0,-0.007527988,,,
40.653,10200,-3.2388,-9.0515,0,-0.009442566,,,
40.728,10200,-3.9121,-8.9044,0,-0.011405539,,,
40.803,10200,-4.5748,-8.7671,0,-0.013337609,,,
40.88,10200,-5.245,-8.6397,0,-0.015291545,,,
40.959,10200,-5.9233,-8.5318,0,-0.017269096,,,
