Time,Real_Alt,Baro_Alt,kf_altitude,Real_G,Sens_G,Real_Vel,kf_velocity,Pred_Apogee
355.504,999.465,999.337,999.440,0.014,0.014,-6.0321,-4.8892,999.44
355.755,998.237,998.493,998.257,-0.014,-0.015,-6.0321,-4.9068,998.26
356.008,997.000,996.739,996.970,0.008,0.008,-6.0395,-4.9047,996.97
356.259,995.770,995.800,995.750,0.003,0.003,-6.0260,-4.8935,995.75
356.510,994.539,994.299,994.481,-0.009,-0.009,-6.0334,-4.9309,994.48
356.763,993.304,993.198,993.227,-0.002,-0.002,-6.0470,-4.9381,993.23
357.014,992.071,991.922,991.976,0.000,0.000,-6.0494,-4.9421,991.98
357.264,990.840,990.693,990.734,0.004,0.004,-6.0443,-4.9351,990.73
357.515,989.610,989.794,989.547,0.003,0.003,-6.0357,-4.9081,989.55
357.766,988.379,988.440,988.335,-0.007,-0.007,-6.0407,-4.9183,988.33
358.018,987.146,987.031,987.084,0.000,0.000,-6.0492,-4.9222,987.08
358.269,985.915,986.006,985.876,0.001,0.001,-6.0478,-4.9097,985.88
358.519,984.684,984.970,984.704,-0.001,-0.001,-6.0476,-4.8910,984.70
358.770,983.453,983.606,983.501,0.010,0.009,-6.0363,-4.8597,983.50
359.021,982.226,981.997,982.230,-0.009,-0.009,-6.0351,-4.9001,982.23
359.273,980.993,980.819,980.965,-0.001,-0.001,-6.0472,-4.9136,980.96
359.523,979.762,979.713,979.733,0.004,0.004,-6.0433,-4.9060,979.73
359.774,978.533,978.348,978.476,0.002,0.002,-6.0359,-4.9113,978.48
360.025,977.304,977.327,977.256,-0.006,-0.006,-6.0408,-4.9202,977.26
360.276,976.072,975.995,976.017,0.003,0.003,-6.0445,-4.9142,976.02
360.527,974.843,975.094,974.836,-0.003,-0.003,-6.0445,-4.9010,974.84
360.778,973.613,973.538,973.595,0.000,0.000,-6.0480,-4.9049,973.59
361.029,972.384,972.197,972.336,0.006,0.006,-6.0403,-4.9009,972.34
361.279,971.156,971.307,971.146,0.003,0.003,-6.0293,-4.8806,971.15
361.530,969.928,969.690,969.879,-0.007,-0.007,-6.0342,-4.9129,969.88
361.782,968.697,968.754,968.660,-0.002,-0.002,-6.0453,-4.9103,968.66
362.033,967.468,967.402,967.423,0.000,0.000,-6.0473,-4.9110,967.42
362.283,966.239,966.226,966.201,-0.000,-0.000,-6.0473,-4.9100,966.20
362.534,965.011,964.973,964.970,0.005,0.005,-6.0416,-4.8975,964.97
362.784,963.784,964.004,963.789,-0.005,-0.005,-6.0416,-4.8939,963.79
363.035,962.554,962.379,962.530,0.002,0.002,-6.0453,-4.9006,962.53
363.286,961.327,961.414,961.321,0.004,0.004,-6.0380,-4.8834,961.32
363.536,960.100,959.990,960.080,-0.004,-0.004,-6.0380,-4.9004,960.08
363.788,958.871,959.137,958.895,-0.002,-0.002,-6.0454,-4.8865,958.89
364.038,957.643,957.720,957.681,0.000,0.000,-6.0478,-4.8834,957.68
364.288,956.416,956.651,956.495,0.006,0.006,-6.0404,-4.8566,956.49
364.539,955.191,955.088,955.242,-0.005,-0.005,-6.0391,-4.8809,955.24
364.790,953.962,953.943,954.005,0.003,0.003,-6.0416,-4.8783,954.01
365.040,952.736,952.952,952.813,-0.004,-0.004,-6.0428,-4.8768,952.81
365.291,951.508,951.275,951.536,0.006,0.006,-6.0404,-4.8831,951.54
365.541,950.283,950.345,950.320,-0.004,-0.004,-6.0379,-4.8915,950.32
365.792,949.055,948.895,949.058,0.001,0.001,-6.0416,-4.9016,949.06
366.043,947.829,947.986,947.856,0.002,0.002,-6.0379,-4.8863,947.86
366.293,946.604,946.478,946.606,-0.004,-0.004,-6.0404,-4.9054,946.61
366.544,945.377,945.258,945.357,0.009,0.009,-6.0342,-4.8912,945.36
366.794,944.153,944.205,944.145,-0.006,-0.006,-6.0305,-4.9019,944.14
367.045,942.926,942.861,942.908,0.011,0.011,-6.0244,-4.8781,942.91
367.296,941.704,941.675,941.679,-0.013,-0.012,-6.0268,-4.9084,941.68
367.548,940.474,940.314,940.420,0.001,0.001,-6.0420,-4.9149,940.42
367.798,939.249,939.515,939.247,-0.001,-0.001,-6.0424,-4.8964,939.25
368.048,938.024,938.134,938.042,0.000,0.000,-6.0431,-4.8882,938.04
368.298,936.799,936.949,936.842,-0.000,-0.000,-6.0430,-4.8806,936.84
368.549,935.574,935.629,935.619,0.000,0.000,-6.0432,-4.8796,935.62
368.799,934.349,934.309,934.384,0.000,0.000,-6.0429,-4.8849,934.38
369.049,933.125,932.971,933.131,0.007,0.007,-6.0340,-4.8807,933.13
369.299,931.902,932.005,931.926,-0.007,-0.007,-6.0340,-4.8908,931.93
369.550,930.676,930.868,930.727,0.001,0.001,-6.0415,-4.8774,930.73
369.800,929.452,929.552,929.516,-0.001,-0.001,-6.0411,-4.8761,929.52
370.050,928.228,928.099,928.264,0.005,0.005,-6.0358,-4.8775,928.26
370.300,927.006,926.925,927.023,-0.004,-0.004,-6.0345,-4.8949,927.02
370.550,925.781,925.839,925.807,0.003,0.003,-6.0358,-4.8848,925.81
370.800,924.558,924.641,924.595,0.001,0.001,-6.0311,-4.8792,924.60
371.050,923.335,923.436,923.385,-0.003,-0.003,-6.0338,-4.8823,923.39
371.301,922.111,921.874,922.111,-0.000,-0.000,-6.0376,-4.9010,922.11
371.551,920.888,921.158,920.934,0.007,0.007,-6.0291,-4.8665,920.93
371.801,919.667,919.807,919.737,0.017,0.017,-5.9997,-4.8198,919.74
372.051,918.449,918.200,918.470,-0.022,-0.021,-6.0058,-4.8924,918.47
372.304,917.220,917.442,917.268,-0.001,-0.000,-6.0338,-4.8801,917.27
372.554,915.997,915.995,916.039,0.001,0.001,-6.0332,-4.8811,916.04
372.804,914.776,915.006,914.851,-0.001,-0.001,-6.0331,-4.8711,914.85
373.054,913.553,913.467,913.604,0.000,0.000,-6.0341,-4.8816,913.60
373.304,912.331,912.058,912.329,0.002,0.002,-6.0315,-4.8974,912.33
373.553,911.110,911.293,911.144,0.014,0.013,-6.0119,-4.8540,911.14
373.803,909.893,910.091,909.954,-0.015,-0.014,-6.0132,-4.8783,909.95
374.055,908.667,908.880,908.751,-0.001,-0.001,-6.0329,-4.8707,908.75
374.305,907.445,907.305,907.494,0.000,0.000,-6.0341,-4.8853,907.49
374.555,906.224,906.452,906.304,0.001,0.001,-6.0329,-4.8714,906.30
374.805,905.003,905.017,905.075,0.004,0.004,-6.0269,-4.8663,905.08
375.055,903.783,903.522,903.800,-0.005,-0.005,-6.0281,-4.9003,903.80
375.305,902.561,902.479,902.560,0.006,0.006,-6.0269,-4.8918,902.56
375.555,901.342,901.512,901.365,-0.005,-0.005,-6.0256,-4.8927,901.37
375.805,900.120,900.201,900.152,-0.000,-0.000,-6.0319,-4.8892,900.15
376.055,898.900,898.747,898.898,-0.001,-0.001,-6.0328,-4.9024,898.90
376.305,897.679,897.650,897.670,0.003,0.003,-6.0298,-4.8963,897.67
376.554,896.460,896.379,896.438,0.001,0.000,-6.0255,-4.8997,896.44
376.804,895.240,895.067,895.188,-0.003,-0.003,-6.0286,-4.9167,895.19
377.054,894.020,893.864,893.942,0.001,0.001,-6.0310,-4.9203,893.94
377.304,892.801,892.581,892.689,-0.002,-0.002,-6.0323,-4.9336,892.69
377.554,891.581,891.361,891.440,0.001,0.001,-6.0337,-4.9376,891.44
377.803,890.362,890.323,890.230,-0.001,-0.001,-6.0335,-4.9318,890.23
378.053,889.142,889.083,889.013,0.007,0.007,-6.0256,-4.9085,889.01
378.302,887.925,888.127,887.847,-0.006,-0.006,-6.0244,-4.9007,887.85
378.553,886.705,886.546,886.605,-0.001,-0.001,-6.0330,-4.9078,886.60
378.802,885.486,885.502,885.404,0.004,0.004,-6.0294,-4.8900,885.40
379.052,884.268,884.353,884.211,0.001,0.001,-6.0238,-4.8777,884.21
379.302,883.050,882.908,882.979,0.006,0.006,-6.0159,-4.8682,882.98
379.552,881.833,881.878,881.782,0.001,0.001,-6.0073,-4.8585,881.78
379.802,880.616,880.769,880.600,-0.007,-0.007,-6.0146,-4.8620,880.60
380.053,879.396,879.459,879.393,-0.003,-0.003,-6.0269,-4.8643,879.39
380.303,878.177,878.464,878.228,0.007,0.007,-6.0220,-4.8284,878.23
380.552,876.961,876.691,876.968,-0.003,-0.003,-6.0172,-4.8567,876.97
380.955,875.000,875.056,875.018,-0.002,-0.002,-6.0270,-4.8614,875.02
