Time,Real_Alt,Baro_Alt,kf_altitude,Real_G,Sens_G,Real_Vel,kf_velocity,Pred_Apogee
0.000,890.000,889.823,890.000,0.000,0.000,0.0000,0.0000,890.00
0.010,890.000,889.788,889.859,2.017,1.892,0.0989,0.1842,889.86
0.020,890.002,889.978,889.909,5.033,4.927,0.4446,0.6694,889.91
0.030,890.009,890.233,890.009,8.052,7.777,1.0862,1.4404,890.01
0.040,890.024,890.286,890.086,11.083,10.699,2.0244,2.4990,890.09
0.052,890.056,890.317,890.160,12.535,12.855,3.4141,4.0217,890.16
0.062,890.096,890.165,890.200,12.596,13.185,4.6464,5.3127,890.20
0.072,890.149,890.194,890.251,12.658,11.926,5.8847,6.4782,890.25
0.082,890.214,890.203,890.307,12.719,13.294,7.1290,7.7732,890.31
0.092,890.291,890.547,890.408,12.780,12.381,8.3793,9.0012,890.41
0.101,890.371,890.665,890.512,12.836,13.309,9.5097,10.1921,890.51
0.111,890.472,890.405,890.600,12.813,13.147,10.7674,11.4598,890.60
0.121,890.586,890.709,890.720,12.790,12.159,12.0227,12.6512,890.72
0.131,890.712,890.839,890.851,12.767,12.405,13.2759,13.8665,890.85
0.141,890.851,890.730,890.975,12.744,12.084,14.5267,15.0178,890.98
0.151,891.002,890.817,891.108,12.721,13.007,15.7754,16.2509,891.11
0.161,891.166,891.196,891.271,12.698,12.081,17.0217,17.4244,891.27
0.171,891.342,891.571,891.460,12.674,13.407,18.2658,18.7576,891.46
0.181,891.530,891.525,891.645,12.651,12.149,19.5076,19.9291,891.65
0.190,891.711,891.544,891.810,12.630,12.178,20.6232,20.9577,891.81
0.200,891.923,891.853,892.015,12.635,12.740,21.8621,22.1782,892.01
0.210,892.147,891.855,892.218,12.639,13.544,23.1013,23.4391,892.22
0.220,892.384,892.472,892.460,12.643,12.127,24.3410,24.6311,892.46
0.230,892.634,892.402,892.693,12.648,12.677,25.5811,25.8177,892.69
0.240,892.896,892.857,892.951,12.652,13.528,26.8216,27.1260,892.95
0.250,893.170,893.341,893.235,12.656,11.885,28.0626,28.3134,893.24
0.260,893.456,893.747,893.538,12.661,12.193,29.3040,29.5528,893.54
0.270,893.755,893.504,893.820,12.665,13.646,30.5458,30.8254,893.82
0.280,894.067,894.005,894.126,12.669,12.469,31.7880,32.0231,894.13
0.290,894.391,894.217,894.438,12.673,13.024,33.0306,33.2537,894.44
0.300,894.727,894.442,894.756,12.678,12.781,34.2737,34.4404,894.76
0.310,895.076,894.908,895.094,12.682,12.805,35.5172,35.6568,895.09
0.320,895.437,895.206,895.441,12.675,12.695,36.7605,36.8518,895.44
0.335,896.002,895.704,895.989,12.682,12.782,38.6255,38.6702,895.99
0.358,896.902,897.108,896.924,12.691,12.355,41.4869,41.5011,896.92
0.380,897.865,898.122,897.886,12.700,12.824,44.2259,44.3262,897.89
0.414,899.428,899.388,899.454,12.740,11.760,48.4670,48.2311,899.45
0.464,902.006,901.750,902.003,12.798,13.481,54.7279,54.7686,902.00
0.514,904.897,904.883,904.896,12.855,12.699,61.0171,60.9935,904.90
0.564,908.104,908.078,908.102,12.912,13.032,67.3344,67.3781,908.10
0.614,911.627,911.415,911.595,12.969,12.452,73.6795,73.4271,911.60
0.664,915.468,915.245,915.409,13.024,13.824,80.0522,80.1559,915.41
0.714,919.629,919.589,919.575,13.079,12.739,86.4519,86.4084,919.58
0.764,924.110,924.166,924.080,13.134,13.811,92.8785,93.2076,924.08
0.814,928.914,928.661,928.857,13.187,12.249,99.3314,99.1629,928.86
0.864,934.041,933.991,933.970,13.239,12.364,105.8102,105.2329,933.97
0.914,939.493,939.399,939.386,13.291,12.429,112.3145,111.3324,939.39
0.965,945.419,945.392,945.254,13.343,13.106,118.9747,117.9194,945.25
1.015,951.532,951.408,951.326,13.413,13.225,125.5343,124.4230,951.33
1.065,957.974,958.030,957.749,13.483,12.915,132.1284,130.8097,957.75
1.115,964.747,964.884,964.515,13.552,13.832,138.7565,137.6572,964.52
1.165,971.852,971.802,971.602,13.621,14.165,145.4184,144.6367,971.60
1.215,979.291,979.249,979.036,13.689,14.024,152.1137,151.5469,979.04
1.265,987.066,987.189,986.832,13.756,13.839,158.8422,158.3841,986.83
1.315,995.178,995.412,994.986,13.823,14.527,165.6037,165.5642,994.99
1.365,1003.630,1003.428,1003.426,13.890,13.147,172.3981,172.0132,1003.43
1.415,1012.422,1012.213,1012.195,13.957,13.526,179.2251,178.6497,1012.19
1.465,1021.556,1021.438,1021.308,14.022,13.426,186.0846,185.2488,1021.31
1.515,1031.034,1031.298,1030.793,14.087,13.298,192.9762,191.8212,1030.79
1.565,1040.857,1041.075,1040.614,14.151,14.410,199.8992,198.9323,1040.61
1.615,1051.028,1051.168,1050.780,14.212,14.384,206.8530,206.0219,1050.78
1.665,1061.547,1061.659,1061.305,14.271,15.101,213.8362,213.4588,1061.30
1.715,1072.416,1072.675,1072.191,14.328,13.183,220.8478,219.9633,1072.19
1.765,1083.637,1083.619,1083.385,14.381,14.040,227.8861,226.8674,1083.39
1.815,1095.210,1095.371,1094.946,14.431,14.267,234.9498,233.8958,1094.95
1.865,1107.137,1106.993,1106.808,14.479,13.636,242.0376,240.5840,1106.81
1.915,1119.420,1118.447,1119.017,14.525,14.646,249.1484,247.7680,1119.02
1.965,1132.058,1130.949,1131.573,14.570,13.650,256.2814,254.4633,1131.57
2.015,1145.054,1146.891,1144.470,14.613,14.213,263.4359,261.4349,1144.47
2.065,1158.408,1156.336,1157.720,14.653,14.508,270.6108,268.5509,1157.72
2.115,1172.122,1171.884,1171.322,14.689,14.272,277.8044,275.5514,1171.32
2.165,1186.195,1188.179,1185.292,14.718,15.639,285.0141,283.2221,1185.29
2.176,1189.340,1187.679,1188.416,14.724,14.909,286.6021,284.8309,1188.42
2.193,1194.090,1191.705,1193.280,14.710,15.797,289.0556,287.4653,1193.28
2.217,1201.288,1204.424,1200.220,14.687,14.282,292.5151,290.8279,1200.22
2.254,1212.251,1215.453,1211.078,14.648,14.535,297.8371,296.1036,1211.08
2.304,1227.328,1228.604,1226.057,14.614,14.124,305.0109,303.0312,1226.06
2.354,1242.764,1247.618,1241.386,14.589,14.492,312.1706,310.1393,1241.39
2.404,1258.558,1254.857,1257.082,14.566,15.418,319.3184,317.7021,1257.08
2.454,1274.709,1281.161,1273.141,14.542,14.145,326.4547,324.6400,1273.14
2.504,1291.217,1291.154,1289.564,14.509,15.643,333.5771,332.3129,1289.56
2.554,1308.080,1299.153,1306.360,14.403,14.671,340.6653,339.5089,1306.36
2.604,1325.297,1336.159,1323.523,14.318,15.302,347.7066,347.0144,1323.52
2.654,1342.865,1346.892,1341.050,14.254,14.366,354.7116,354.0610,1341.05
2.704,1360.782,1340.622,1358.936,14.214,14.962,361.6911,361.3999,1358.94
2.754,1379.048,1388.519,1377.168,14.195,13.213,368.6560,367.8807,1377.17
2.804,1397.662,1398.466,1395.729,14.194,13.598,375.6160,374.5505,1395.73
2.854,1416.624,1383.173,1414.643,14.208,15.213,382.5792,382.0126,1414.64
2.887,1429.185,1439.104,1427.325,14.223,14.105,387.1797,386.5787,1427.32
2.936,1448.304,1414.994,1446.421,14.187,13.084,394.0057,392.8679,1446.42
2.986,1468.183,1462.029,1466.249,14.157,15.061,400.9547,400.2552,1466.25
3.036,1488.409,1504.274,1486.424,14.131,13.188,407.8899,406.7240,1486.42
3.086,1508.982,1473.663,1506.931,14.103,13.955,414.8118,413.5688,1506.93
3.136,1529.900,1525.900,1527.782,14.063,14.023,421.7171,420.4473,1527.78
3.186,1551.163,1556.136,1548.981,14.004,14.441,428.5983,427.5305,1548.98
3.236,1572.770,1508.942,1570.538,13.927,14.725,435.4459,434.7532,1570.54
3.286,1594.718,1679.154,1592.444,13.845,13.685,442.2546,441.4658,1592.44
3.336,1617.006,1810.465,1614.678,13.766,13.113,449.0241,447.8978,1614.68
3.386,1639.631,1605.404,1637.254,13.688,14.763,455.7550,455.1392,1637.25
3.436,1662.592,1547.611,1660.182,13.608,13.949,462.4470,461.9810,1660.18
3.486,1685.887,1881.122,1683.456,13.525,14.261,469.0990,468.9760,1683.46
3.536,1709.514,2040.724,1707.059,13.442,12.616,475.7104,475.1639,1707.06
3.586,1733.470,1392.984,1730.975,13.361,12.871,482.2815,481.4770,1730.98
3.636,1757.754,1802.796,1755.204,13.280,12.612,488.8129,487.6630,1755.20
3.658,1768.573,1832.928,1765.962,13.245,12.619,491.6743,490.3865,1765.96
3.691,1784.919,1321.070,1782.214,12.881,12.869,495.9017,494.5526,1782.21
3.741,1809.697,1947.442,1807.088,12.333,11.933,502.0834,500.4059,1807.09
3.791,1834.955,970.264,1832.262,11.778,12.556,507.9946,506.5648,1832.26
3.841,1860.503,2115.671,1857.720,11.223,10.592,513.6337,511.7599,1857.72
3.891,1886.325,1477.998,1883.443,10.667,11.015,519.0004,517.1628,1883.44
3.941,1912.409,2896.733,1909.433,10.111,10.755,524.0944,522.4380,1909.43
3.991,1938.742,1608.822,1935.665,9.552,8.992,528.9151,526.8486,1935.67
4.041,1965.308,4142.622,1962.126,8.991,9.694,533.4612,531.6034,1962.13
4.091,1992.095,3569.107,1988.811,8.427,8.534,537.7315,535.7895,1988.81
4.141,2019.089,356.644,2015.695,7.862,7.704,541.7251,539.5682,2015.70
4.170,2034.979,4293.358,2031.375,7.531,7.725,543.9141,541.7659,2031.37
4.214,2058.933,2667.536,2055.287,7.360,7.898,547.1268,545.1750,2055.29
4.264,2086.385,249.192,2082.633,7.165,7.084,550.6880,548.6497,2082.63
4.314,2114.014,1381.711,2110.151,6.970,7.009,554.1535,552.0878,2110.15
4.364,2141.813,5996.529,2137.834,6.774,6.386,557.5229,555.2202,2137.83
4.414,2169.778,4527.581,2165.670,6.577,6.098,560.7961,558.2113,2165.67
4.464,2197.905,5517.146,2193.661,6.381,6.548,563.9731,561.4229,2193.66
4.493,2214.348,7977.788,2209.967,6.267,6.130,565.7717,563.1669,2209.97
4.537,2239.109,1929.597,2234.797,5.804,5.341,568.3761,565.4724,2234.80
4.587,2267.603,3704.466,2263.135,5.274,5.257,571.0920,568.0507,2263.14
4.637,2296.227,-4358.905,2291.592,4.743,4.399,573.5477,570.2084,2291.59
4.687,2324.967,7163.394,2320.152,4.212,4.071,575.7430,572.2054,2320.15
4.737,2353.810,9507.944,2348.804,3.680,3.388,577.6778,573.8674,2348.80
4.787,2382.744,-5684.263,2377.538,3.150,3.311,579.3523,575.4915,2377.54
4.837,2411.754,2520.765,2406.345,2.620,2.654,580.7667,576.7933,2406.35
4.881,2437.540,-893.737,2431.743,2.150,2.020,581.7958,577.6652,2431.74
4.931,2466.662,7269.839,2460.650,1.880,1.865,582.7837,578.5798,2460.65
4.981,2495.830,-1357.952,2489.599,1.609,1.655,583.6390,579.3916,2489.60
5.031,2525.038,-4818.777,2518.583,1.339,1.233,584.3617,579.9966,2518.58
5.081,2554.278,9870.871,2547.596,1.069,1.078,584.9518,580.5251,2547.60
5.131,2583.545,11760.625,2576.633,0.800,0.863,585.4099,580.9482,2576.63
5.181,2612.831,-5187.343,2605.687,0.531,0.495,585.7362,581.1908,2605.69
5.231,2642.131,11194.279,2634.750,0.263,0.282,585.9310,581.3290,2634.75
5.281,2671.437,-3978.750,2663.816,-0.004,-0.004,585.9946,581.3270,2663.82
5.331,2700.742,8581.180,2692.879,-0.271,-0.252,585.9271,581.2032,14080.45
5.381,2730.041,7650.236,2721.933,-0.538,-0.528,585.7287,580.9444,14114.29
5.431,2759.327,2935.203,2750.970,-0.804,-0.816,585.3997,580.5441,14143.15
5.483,2789.764,-3322.766,2781.145,-1.081,-1.011,584.9190,580.0281,14169.63
5.533,2819.003,4468.467,2810.129,-1.278,-1.375,584.3408,579.3535,14188.82
5.583,2848.210,-7310.388,2839.078,-1.474,-1.587,583.6660,578.5750,14204.29
5.633,2877.382,-936.781,2867.987,-1.670,-1.592,582.8950,577.7942,14219.53
5.683,2906.512,5891.620,2896.853,-1.866,-1.921,582.0280,576.8521,14229.03
5.733,2935.597,5973.002,2925.670,-2.061,-2.085,581.0653,575.8297,14235.60
5.783,2964.632,11204.530,2954.434,-2.256,-2.224,580.0070,574.7387,14239.60
5.833,2993.611,-1307.373,2983.143,-2.449,-2.259,578.8535,573.6304,14242.83
5.883,3022.529,11782.318,3011.794,-2.643,-2.536,577.6050,572.3867,14241.19
5.933,3051.383,168.737,3040.378,-2.836,-2.866,576.2615,570.9810,14233.70
5.983,3080.168,10801.958,3068.891,-3.029,-2.926,574.8235,569.5458,14225.01
6.033,3108.878,-4076.056,3097.327,-3.222,-3.421,573.2910,567.8679,14207.69
6.083,3137.509,3054.722,3125.676,-3.414,-3.626,571.6641,566.0892,14186.66
6.133,3166.057,-2138.665,3153.936,-3.606,-3.595,569.9430,564.3260,14165.97
6.137,3168.337,5008.204,3156.193,-3.621,-3.745,569.8013,564.1790,14164.11
6.143,3171.756,527.824,3159.577,-3.655,-3.698,569.5872,563.9613,14161.41
6.152,3176.882,921.368,3164.651,-3.705,-3.972,569.2624,563.6107,14156.49
6.166,3184.565,-2185.412,3172.539,-3.780,-3.607,568.7486,563.1153,14150.58
6.186,3196.078,-88.297,3183.793,-3.893,-3.844,567.9960,562.3610,14140.50
6.216,3213.318,-3246.207,3200.646,-4.062,-4.129,566.8257,561.1459,14122.39
6.262,3239.107,8201.167,3226.411,-4.315,-4.602,564.9361,559.0693,14087.12
6.312,3267.307,-276.541,3254.310,-4.592,-4.390,562.7522,556.9161,14052.18
6.322,3273.110,6599.222,3259.877,-4.649,-4.629,562.2991,556.4621,14044.35
6.337,3281.805,8422.147,3268.219,-4.639,-4.833,561.6159,555.7509,14031.56
6.361,3294.826,-1451.765,3281.543,-4.625,-4.957,560.5257,554.5839,14010.10
6.395,3314.313,7536.102,3300.374,-4.603,-4.497,558.9874,553.0840,13984.85
6.445,3342.211,5777.003,3327.971,-4.571,-4.653,556.7382,550.8017,13944.96
6.495,3369.998,1643.892,3355.457,-4.540,-4.353,554.5044,548.6667,13909.94
6.545,3397.673,7698.157,3382.839,-4.509,-4.190,552.2861,546.6115,13877.53
6.595,3425.237,5515.653,3410.117,-4.478,-4.316,550.0829,544.4946,13842.81
6.645,3452.692,1539.948,3437.289,-4.448,-4.264,547.8947,542.4030,13808.80
6.695,3480.038,3642.147,3464.356,-4.418,-4.339,545.7212,540.2744,13773.34
6.745,3507.275,2275.978,3491.313,-4.389,-4.654,543.5620,537.9914,13732.48
6.795,3534.405,2334.245,3518.159,-4.360,-4.383,541.4171,535.8417,13696.01
6.845,3561.428,3109.087,3544.902,-4.331,-3.998,539.2864,533.8806,13665.85
6.895,3588.344,6335.283,3571.547,-4.303,-4.011,537.1697,531.9130,13635.32
6.945,3615.155,3549.624,3598.094,-4.275,-3.986,535.0669,529.9578,13605.07
6.995,3641.861,1390.326,3624.541,-4.247,-4.089,532.9775,527.9522,13572.96
7.045,3668.463,3434.006,3650.891,-4.220,-3.933,530.9016,526.0230,13543.35
7.095,3694.962,1351.175,3677.139,-4.193,-4.340,528.8390,523.8945,13506.88
7.145,3721.357,2080.843,3703.283,-4.166,-4.100,526.7897,521.8837,13474.28
7.195,3747.651,3343.986,3729.327,-4.139,-4.146,524.7535,519.8502,13440.77
7.245,3773.843,2637.976,3755.266,-4.113,-4.353,522.7304,517.7152,13403.78
7.295,3799.934,3063.234,3781.098,-4.087,-4.341,520.7200,515.5858,13366.90
7.345,3825.925,3649.098,3806.829,-4.061,-3.944,518.7223,513.6512,13336.44
7.395,3851.816,4787.423,3832.465,-4.036,-3.798,516.7371,511.7882,13308.28
7.445,3877.608,5131.968,3858.004,-4.010,-4.100,514.7644,509.7773,13275.09
7.495,3903.302,4670.534,3883.443,-3.985,-4.038,512.8042,507.7965,13242.87
7.545,3928.898,2778.230,3908.786,-3.960,-3.851,510.8562,505.9078,13213.60
7.595,3954.397,2664.772,3934.034,-3.936,-3.879,508.9203,504.0053,13183.79
7.645,3979.800,3854.732,3959.186,-3.912,-3.940,506.9963,502.0726,13152.92
7.695,4005.107,5203.383,3984.245,-3.888,-3.635,505.0842,500.2896,13126.96
7.745,4030.318,4546.143,4009.209,-3.864,-4.075,503.1836,498.2906,13093.81
7.795,4055.434,2894.192,4034.079,-3.841,-3.665,501.2945,496.4930,13067.23
7.845,4080.456,4775.871,4058.858,-3.818,-3.725,499.4168,494.6660,13039.61
7.895,4105.385,4864.842,4083.544,-3.795,-3.804,497.5502,492.8002,13010.71
7.945,4130.221,3160.256,4108.137,-3.773,-3.921,495.6947,490.8770,12979.88
7.995,4154.964,4611.344,4132.632,-3.751,-3.949,493.8502,488.9402,12948.61
8.045,4179.615,4215.103,4157.031,-3.728,-3.890,492.0166,487.0322,12918.21
8.095,4204.174,3587.311,4181.334,-3.706,-3.925,490.1938,485.1072,12887.27
8.145,4228.643,4392.065,4205.544,-3.685,-3.709,488.3818,483.2879,12859.72
8.195,4253.021,4153.220,4229.665,-3.663,-3.603,486.5804,481.5207,12833.78
8.245,4277.310,4966.166,4253.697,-3.642,-3.632,484.7893,479.7394,12807.39
8.295,4301.509,3735.154,4277.637,-3.621,-3.831,483.0087,477.8601,12777.86
8.345,4325.619,4201.124,4301.488,-3.600,-3.394,481.2384,476.1954,12755.15
8.395,4349.641,3885.008,4325.250,-3.579,-3.851,479.4785,474.3066,12725.32
8.445,4373.576,4421.930,4348.921,-3.559,-3.661,477.7286,472.5111,12698.41
8.495,4397.423,4348.043,4372.504,-3.538,-3.409,475.9887,470.8389,12675.39
8.545,4421.183,4503.411,4396.005,-3.518,-3.394,474.2587,469.1742,12652.62
8.595,4444.857,4647.860,4419.422,-3.498,-3.349,472.5386,467.5315,12630.50
8.645,4468.445,3970.759,4442.757,-3.478,-3.378,470.8283,465.8748,12607.93
8.695,4491.948,4348.715,4466.006,-3.458,-3.697,469.1278,464.0613,12580.48
8.745,4515.366,4312.828,4489.167,-3.439,-3.458,467.4367,462.3652,12556.68
8.795,4538.700,4762.179,4512.241,-3.421,-3.571,465.7549,460.6136,12531.22
8.845,4561.950,4954.447,4535.227,-3.402,-3.655,464.0822,458.8207,12504.46
8.895,4585.116,4563.678,4558.127,-3.383,-3.316,462.4188,457.1941,12482.83
8.945,4608.199,4858.229,4580.949,-3.365,-3.097,460.7644,455.6751,12464.49
8.995,4631.200,4266.509,4603.694,-3.346,-3.114,459.1191,454.1475,12445.88
9.045,4654.119,4529.044,4626.363,-3.328,-3.199,457.4828,452.5786,12426.02
9.095,4676.956,4522.885,4648.954,-3.310,-3.094,455.8551,451.0611,12407.66
9.145,4699.712,4821.097,4671.466,-3.293,-3.335,454.2362,449.4251,12385.76
9.195,4722.388,4713.894,4693.900,-3.275,-3.021,452.6260,447.9431,12368.52
9.245,4744.982,4550.312,4716.260,-3.257,-3.000,451.0244,446.4714,12351.57
9.295,4767.497,4684.501,4738.545,-3.240,-3.181,449.4315,444.9109,12331.98
9.345,4789.933,5003.851,4760.749,-3.223,-3.415,447.8469,443.2359,12308.96
9.395,4812.290,5033.027,4782.873,-3.206,-3.029,446.2708,441.7502,12291.59
9.445,4834.567,4835.179,4804.918,-3.189,-3.409,444.7028,440.0780,12268.69
9.495,4856.767,5071.069,4826.881,-3.173,-3.381,443.1431,438.4196,12246.24
9.545,4878.889,4797.109,4848.762,-3.156,-3.269,441.5915,436.8163,12225.41
9.595,4900.934,4831.266,4870.564,-3.139,-3.120,440.0482,435.2861,12206.76
9.645,4922.901,4783.500,4892.287,-3.123,-3.366,438.5128,433.6349,12184.58
9.695,4944.792,4941.185,4913.929,-3.107,-3.240,436.9854,432.0455,12164.25
9.745,4966.607,4892.029,4935.494,-3.091,-3.035,435.4659,430.5569,12146.82
9.795,4988.345,5094.978,4956.982,-3.075,-3.221,433.9542,428.9770,12126.79
9.845,5010.009,4844.788,4978.395,-3.059,-2.987,432.4502,427.5117,12110.09
9.895,5031.597,5015.153,4999.734,-3.044,-2.938,430.9538,426.0704,12094.04
9.945,5053.111,4957.969,5021.001,-3.029,-2.933,429.4649,424.6320,12078.09
9.995,5074.551,4913.905,5042.193,-3.014,-3.244,427.9834,423.0409,12057.78
10.045,5095.916,4983.995,5063.311,-2.999,-2.769,426.5092,421.6827,12044.12
10.095,5117.208,5000.741,5084.359,-2.984,-2.922,425.0423,420.2492,12028.33
10.145,5138.427,5063.797,5105.335,-2.970,-2.973,423.5827,418.7910,12011.84
10.195,5159.573,5156.683,5126.239,-2.955,-2.935,422.1302,417.3512,11995.84
10.245,5180.647,5310.136,5147.073,-2.941,-2.717,420.6848,416.0187,11982.87
10.295,5201.648,5221.805,5167.838,-2.926,-2.948,419.2465,414.5726,11966.73
10.345,5222.578,5173.280,5188.530,-2.912,-2.995,417.8152,413.1035,11949.93
10.395,5243.436,5233.714,5209.148,-2.898,-2.972,416.3908,411.6459,11933.47
10.445,5264.223,5169.787,5229.697,-2.884,-2.783,414.9732,410.2809,11919.57
10.495,5284.940,5376.381,5250.175,-2.870,-2.895,413.5625,408.8610,11904.13
10.545,5305.586,5211.799,5270.582,-2.856,-2.986,412.1586,407.3965,11887.49
10.595,5326.162,5235.599,5290.914,-2.843,-3.024,410.7612,405.9133,11870.34
10.645,5346.668,5343.564,5311.178,-2.831,-2.636,409.3700,404.6206,11858.39
10.695,5367.105,5341.409,5331.374,-2.820,-2.871,407.9846,403.2123,11843.28
10.745,5387.472,5306.821,5351.500,-2.808,-2.750,406.6050,401.8636,11829.78
10.795,5407.771,5433.112,5371.557,-2.796,-3.001,405.2310,400.3917,11812.93
10.845,5428.001,5425.175,5391.544,-2.786,-2.616,403.8625,399.1084,11801.18
10.895,5448.163,5481.909,5411.467,-2.777,-2.693,402.4988,397.7875,11788.40
10.945,5468.257,5390.277,5431.322,-2.768,-2.758,401.1394,396.4347,11774.74
10.995,5488.283,5448.995,5451.111,-2.759,-2.664,399.7844,395.1281,11762.33
11.045,5508.241,5504.147,5470.835,-2.751,-2.685,398.4336,393.8113,11749.60
11.095,5528.132,5565.370,5490.494,-2.743,-2.564,397.0868,392.5536,11738.45
11.145,5547.956,5500.239,5510.090,-2.736,-2.591,395.7437,391.2830,11726.93
11.195,5567.712,5509.789,5529.619,-2.729,-2.859,394.4038,389.8804,11711.89
11.245,5587.401,5635.917,5549.081,-2.723,-2.591,393.0671,388.6093,11700.32
11.295,5607.024,5546.010,5568.479,-2.716,-2.672,391.7338,387.2988,11687.68
11.345,5626.580,5663.640,5587.810,-2.709,-2.792,390.4037,385.9295,11673.45
11.395,5646.070,5610.422,5607.074,-2.704,-2.632,389.0765,384.6384,11661.29
11.445,5665.493,5640.827,5626.272,-2.698,-2.744,387.7520,383.2924,11647.67
11.495,5684.850,5660.174,5645.404,-2.693,-2.656,386.4303,381.9897,11635.14
11.545,5704.142,5656.512,5664.472,-2.687,-2.584,385.1114,380.7220,11623.51
11.595,5723.367,5712.501,5683.474,-2.681,-2.772,383.7954,379.3621,11609.46
11.645,5742.526,5746.446,5702.409,-2.676,-2.723,382.4820,378.0266,11596.02
11.695,5761.620,5776.556,5721.277,-2.671,-2.651,381.1711,376.7263,11583.45
11.745,5780.648,5765.462,5740.081,-2.666,-2.658,379.8628,375.4225,11570.79
11.795,5799.611,5759.676,5758.820,-2.660,-2.629,378.5571,374.1329,11558.48
11.845,5818.509,5796.705,5777.494,-2.655,-2.682,377.2542,372.8173,11545.41
11.895,5837.342,5838.969,5796.100,-2.649,-2.843,375.9539,371.4229,11530.34
11.945,5856.109,5863.491,5814.639,-2.643,-2.588,374.6564,370.1537,11518.46
11.995,5874.812,5847.971,5833.112,-2.638,-2.833,373.3616,368.7643,11503.47
12.045,5893.450,5860.447,5851.516,-2.632,-2.843,372.0695,367.3700,11488.29
12.095,5912.024,5913.867,5869.854,-2.627,-2.469,370.7801,366.1588,11477.79
12.145,5930.533,5905.416,5888.132,-2.621,-2.414,369.4937,364.9746,11467.95
12.195,5948.978,5952.567,5906.348,-2.614,-2.712,368.2103,363.6446,11454.34
12.245,5967.359,5957.439,5924.500,-2.608,-2.431,366.9300,362.4522,11444.20
12.295,5985.676,6013.256,5942.592,-2.602,-2.465,365.6528,361.2433,11433.61
12.345,6003.929,6019.381,5960.621,-2.595,-2.742,364.3788,359.8983,11419.54
12.395,6022.118,6008.105,5978.583,-2.589,-2.654,363.1078,358.5967,11406.53
12.445,6040.244,6063.896,5996.480,-2.582,-2.664,361.8402,357.2900,11393.34
12.495,6058.307,6033.013,6014.314,-2.574,-2.450,360.5761,356.0883,11382.77
12.545,6076.306,6058.257,6032.086,-2.567,-2.620,359.3156,354.8033,11370.05
12.595,6094.242,6107.562,6049.795,-2.560,-2.494,358.0586,353.5802,11358.88
12.645,6112.116,6128.669,6067.445,-2.553,-2.443,356.8052,352.3818,11348.27
12.695,6129.927,6125.441,6085.032,-2.544,-2.627,355.5557,351.0931,11335.35
12.745,6147.676,6131.529,6102.554,-2.536,-2.682,354.3103,349.7776,11321.75
12.795,6165.362,6175.573,6120.010,-2.527,-2.685,353.0691,348.4608,11308.05
12.845,6182.987,6175.531,6137.400,-2.518,-2.658,351.8322,347.1571,11294.68
12.895,6200.550,6213.084,6154.726,-2.510,-2.596,350.5994,345.8840,11282.00
12.945,6218.051,6210.934,6171.992,-2.501,-2.319,349.3711,344.7465,11272.63
12.995,6235.491,6238.226,6189.200,-2.490,-2.439,348.1475,343.5501,11261.79
13.045,6252.870,6267.212,6206.347,-2.480,-2.478,346.9289,342.3346,11250.38
13.095,6270.188,6278.896,6223.434,-2.470,-2.481,345.7152,341.1179,11238.94
13.145,6287.445,6292.127,6240.459,-2.460,-2.434,344.5064,339.9242,11228.03
13.195,6304.642,6297.229,6257.424,-2.450,-2.590,343.3025,338.6537,11215.18
13.245,6321.779,6323.344,6274.327,-2.439,-2.442,342.1038,337.4558,11204.04
13.295,6338.856,6334.841,6291.171,-2.428,-2.273,340.9106,336.3410,11194.93
13.345,6355.874,6346.008,6307.959,-2.417,-2.388,339.7229,335.1696,11184.37
13.395,6372.832,6368.868,6324.689,-2.406,-2.262,338.5406,334.0602,11175.30
13.445,6389.732,6379.277,6341.362,-2.395,-2.517,337.3636,332.8254,11163.11
13.495,6406.572,6406.600,6357.976,-2.383,-2.214,336.1921,331.7395,11154.50
13.545,6423.354,6411.778,6374.533,-2.371,-2.422,335.0266,330.5516,11143.38
13.595,6440.078,6450.525,6391.029,-2.358,-2.539,333.8674,329.3062,11130.80
13.645,6456.745,6463.384,6407.464,-2.345,-2.462,332.7143,328.0988,11119.11
13.695,6473.353,6477.998,6423.841,-2.333,-2.257,331.5675,326.9917,11109.80
13.745,6489.905,6489.797,6440.162,-2.320,-2.328,330.4268,325.8498,11099.62
13.795,6506.399,6510.552,6456.428,-2.307,-2.191,329.2923,324.7749,11091.00
13.845,6522.837,6520.462,6472.637,-2.293,-2.397,328.1645,323.5994,11079.91
13.895,6539.219,6539.000,6488.791,-2.279,-2.198,327.0437,322.5211,11071.12
13.945,6555.545,6562.487,6504.888,-2.265,-2.333,325.9297,321.3766,11060.70
13.995,6571.815,6572.699,6520.931,-2.251,-2.085,324.8225,320.3539,11053.18
14.045,6588.030,6589.513,6536.923,-2.238,-2.080,323.7219,319.3336,11045.64
14.095,6604.191,6610.390,6552.861,-2.223,-2.357,322.6282,318.1775,11034.81
14.145,6620.296,6628.053,6568.742,-2.208,-2.312,321.5419,317.0435,11024.46
14.195,6636.348,6641.660,6584.566,-2.192,-2.211,320.4631,315.9589,11015.27
14.245,6652.346,6647.633,6600.337,-2.177,-2.248,319.3918,314.8561,11005.59
14.295,6668.290,6667.087,6616.051,-2.162,-2.296,318.3278,313.7297,10995.27
14.345,6684.181,6683.355,6631.713,-2.148,-2.006,317.2710,312.7460,10988.38
